,date,high,low,snow,precip
36510,1894-11-01,49.0,30.0,0,0.0
36511,1894-11-02,44.0,32.0,0,46.0
36512,1894-11-03,50.0,39.0,0,0.0
36513,1894-11-04,49.0,34.0,0,0.0
36514,1894-11-05,43.0,25.0,0,0.0
36515,1894-11-06,39.0,23.0,0,0.0
36516,1894-11-07,37.0,30.0,0,5.0
36517,1894-11-08,38.0,31.0,0,0.0
36518,1894-11-09,34.0,27.0,1,20.0
36519,1894-11-10,32.0,17.0,0,0.0
36520,1894-11-11,25.0,6.0,0,0.0
36521,1894-11-12,33.0,21.0,1,27.0
36522,1894-11-13,36.0,32.0,0,0.0
36523,1894-11-14,45.0,23.0,0,0.0
36524,1894-11-15,38.0,20.0,0,0.0
36525,1894-11-16,43.0,17.0,0,0.0
36526,1894-11-17,31.0,10.0,0,0.0
36527,1894-11-18,33.0,20.0,0,0.0
36528,1894-11-19,17.0,1.0,0,0.0
36529,1894-11-20,52.0,16.0,0,0.0
36530,1894-11-21,39.0,10.0,0,0.0
36531,1894-11-22,37.0,24.0,0,0.0
36532,1894-11-23,47.0,19.0,0,0.0
36533,1894-11-24,40.0,22.0,0,0.0
36534,1894-11-25,42.0,15.0,0,0.0
36535,1894-11-26,57.0,32.0,0,0.0
36536,1894-11-27,49.0,19.0,0,0.0
36537,1894-11-28,21.0,3.0,0,0.0
36538,1894-11-29,27.0,15.0,0,0.0
36539,1894-11-30,35.0,26.0,0,0.0
40111,1894-12-01,37.0,29.0,0,0.0
40112,1894-12-02,22.0,10.0,0,0.0
40113,1894-12-03,36.0,3.0,0,0.0
40114,1894-12-04,46.0,15.0,0,0.0
40115,1894-12-05,45.0,22.0,0,0.0
40116,1894-12-06,47.0,23.0,0,0.0
40117,1894-12-07,52.0,46.0,0,0.0
40118,1894-12-08,56.0,31.0,0,0.0
40119,1894-12-09,36.0,29.0,0,0.0
40120,1894-12-10,38.0,34.0,0,0.0
40121,1894-12-11,36.0,33.0,1,25.0
40122,1894-12-12,37.0,31.0,0,0.0
40123,1894-12-13,37.0,24.0,0,0.0
40124,1894-12-14,48.0,23.0,0,0.0
40125,1894-12-15,45.0,36.0,1,150.0
40126,1894-12-16,40.0,32.0,0,0.0
40127,1894-12-17,34.0,24.0,0,0.0
40128,1894-12-18,46.0,18.0,0,0.0
40129,1894-12-19,48.0,24.0,0,0.0
40130,1894-12-20,50.0,32.0,0,0.0
40131,1894-12-21,50.0,36.0,0,0.0
40132,1894-12-22,30.0,26.0,0,0.0
40133,1894-12-23,32.0,28.0,0,0.0
40134,1894-12-24,34.0,24.0,0,0.0
40135,1894-12-25,24.0,13.0,0,0.0
40136,1894-12-26,20.0,6.0,0,0.0
40137,1894-12-27,1.0,-6.0,0,0.0
40138,1894-12-28,12.0,-10.0,0,0.0
40139,1894-12-29,19.0,12.0,0,0.0
40140,1894-12-30,18.0,9.0,0,0.0
40141,1894-12-31,22.0,5.0,0,0.0
62,1895-01-01,20.0,2.0,0,0.0
63,1895-01-02,28.0,5.0,0,0.0
64,1895-01-03,21.0,5.0,1,10.0
65,1895-01-04,5.0,-9.0,0,0.0
66,1895-01-05,31.0,5.0,0,0.0
67,1895-01-06,29.0,18.0,0,0.0
68,1895-01-07,11.0,-12.0,0,0.0
69,1895-01-08,20.0,-1.0,0,0.0
70,1895-01-09,31.0,11.0,0,0.0
71,1895-01-10,33.0,15.0,0,0.0
72,1895-01-11,22.0,-12.0,0,0.0
73,1895-01-12,8.0,-12.0,0,0.0
74,1895-01-13,15.0,-12.0,0,0.0
75,1895-01-14,18.0,-7.0,2,20.0
76,1895-01-15,22.0,2.0,0,0.0
77,1895-01-16,22.0,-2.0,0,0.0
78,1895-01-17,23.0,-7.0,0,0.0
79,1895-01-18,29.0,9.0,2,15.0
80,1895-01-19,31.0,8.0,0,0.0
81,1895-01-20,37.0,22.0,1,40.0
82,1895-01-21,10.0,-3.0,0,0.0
83,1895-01-22,1.0,-10.0,0,0.0
84,1895-01-23,7.0,-13.0,0,0.0
85,1895-01-24,14.0,4.0,5,40.0
86,1895-01-25,12.0,1.0,0,0.0
87,1895-01-26,0.0,-17.0,0,0.0
88,1895-01-27,10.0,-22.0,0,0.0
89,1895-01-28,8.0,2.0,0,0.0
90,1895-01-29,6.0,-21.0,0,0.0
91,1895-01-30,3.0,-16.0,2,20.0
92,1895-01-31,13.0,-9.0,0,0.0
3776,1895-02-01,3.0,-29.0,0,0.0
3777,1895-02-02,8.0,-16.0,0,5.0
3778,1895-02-03,9.0,-18.0,0,0.0
3779,1895-02-04,-1.0,-21.0,0,0.0
3780,1895-02-05,-1.0,-30.0,0,0.0
3781,1895-02-06,6.0,-18.0,0,50.0
3782,1895-02-07,-4.0,-17.0,0,0.0
3783,1895-02-08,0.0,-22.0,0,0.0
3784,1895-02-09,12.0,-23.0,0,0.0
3785,1895-02-10,6.0,-18.0,0,0.0
3786,1895-02-11,8.0,-19.0,0,0.0
3787,1895-02-12,18.0,-7.0,0,0.0
3788,1895-02-13,22.0,10.0,0,0.0
3789,1895-02-14,20.0,5.0,0,0.0
3790,1895-02-15,32.0,-8.0,0,0.0
3791,1895-02-16,29.0,-10.0,0,0.0
3792,1895-02-17,29.0,25.0,0,0.0
3793,1895-02-18,24.0,8.0,0,0.0
3794,1895-02-19,27.0,-1.0,0,0.0
3795,1895-02-20,42.0,19.0,0,0.0
3796,1895-02-21,23.0,15.0,0,0.0
3797,1895-02-22,35.0,0.0,0,0.0
3798,1895-02-23,34.0,0.0,0,0.0
3799,1895-02-24,49.0,27.0,0,0.0
3800,1895-02-25,46.0,28.0,0,0.0
3801,1895-02-26,50.0,25.0,0,0.0
3802,1895-02-27,45.0,33.0,0,0.0
3803,1895-02-28,55.0,37.0,0,0.0
7142,1895-03-01,31.0,21.0,0,0.0
7143,1895-03-02,47.0,18.0,0,0.0
7144,1895-03-03,21.0,17.0,0,0.0
7145,1895-03-04,22.0,7.0,0,0.0
7146,1895-03-05,28.0,18.0,0,0.0
7147,1895-03-06,39.0,6.0,1,10.0
7148,1895-03-07,45.0,5.0,0,0.0
7149,1895-03-08,31.0,11.0,0,0.0
7150,1895-03-09,49.0,17.0,0,0.0
7151,1895-03-10,26.0,9.0,0,0.0
7152,1895-03-11,39.0,9.0,0,0.0
7153,1895-03-12,34.0,25.0,0,0.0
7154,1895-03-13,16.0,2.0,0,0.0
7155,1895-03-14,18.0,-4.0,0,0.0
7156,1895-03-15,23.0,9.0,0,0.0
7157,1895-03-16,32.0,7.0,0,0.0
7158,1895-03-17,46.0,10.0,0,0.0
7159,1895-03-18,46.0,19.0,0,0.0
7160,1895-03-19,44.0,21.0,0,0.0
7161,1895-03-20,44.0,19.0,0,0.0
7162,1895-03-21,48.0,20.0,0,0.0
7163,1895-03-22,54.0,29.0,0,0.0
7164,1895-03-23,53.0,38.0,0,0.0
7165,1895-03-24,60.0,33.0,0,0.0
7166,1895-03-25,58.0,24.0,0,0.0
7167,1895-03-26,60.0,32.0,0,0.0
7168,1895-03-27,68.0,32.0,0,0.0
7169,1895-03-28,52.0,31.0,0,0.0
7170,1895-03-29,84.0,36.0,0,0.0
7171,1895-03-30,52.0,31.0,0,0.0
7172,1895-03-31,36.0,31.0,1,45.0
10860,1895-04-01,44.0,29.0,0,0.0
10861,1895-04-02,46.0,26.0,0,0.0
10862,1895-04-03,53.0,23.0,0,0.0
10863,1895-04-04,67.0,31.0,0,0.0
10864,1895-04-05,72.0,36.0,0,0.0
10865,1895-04-06,61.0,52.0,0,0.0
10866,1895-04-07,53.0,39.0,0,0.0
10867,1895-04-08,59.0,42.0,0,36.0
10868,1895-04-09,67.0,32.0,0,0.0
10869,1895-04-10,58.0,33.0,0,0.0
10870,1895-04-11,65.0,34.0,0,3.0
10871,1895-04-12,62.0,44.0,0,14.0
10872,1895-04-13,57.0,37.0,0,0.0
10873,1895-04-14,64.0,27.0,0,0.0
10874,1895-04-15,58.0,38.0,0,0.0
10875,1895-04-16,62.0,35.0,0,0.0
10876,1895-04-17,64.0,32.0,0,0.0
10877,1895-04-18,66.0,30.0,0,0.0
10878,1895-04-19,68.0,31.0,0,0.0
10879,1895-04-20,74.0,37.0,0,0.0
10880,1895-04-21,59.0,48.0,0,0.0
10881,1895-04-22,65.0,32.0,0,0.0
10882,1895-04-23,71.0,34.0,0,0.0
10883,1895-04-24,80.0,49.0,0,0.0
10884,1895-04-25,79.0,45.0,0,0.0
10885,1895-04-26,66.0,47.0,0,0.0
10886,1895-04-27,79.0,39.0,0,0.0
10887,1895-04-28,80.0,47.0,0,0.0
10888,1895-04-29,78.0,54.0,0,0.0
10889,1895-04-30,88.0,65.0,0,63.0
14462,1895-05-01,87.0,62.0,0,0.0
14463,1895-05-02,82.0,54.0,0,49.0
14464,1895-05-03,63.0,58.0,0,12.0
14465,1895-05-04,79.0,55.0,0,0.0
14466,1895-05-05,81.0,61.0,0,0.0
14467,1895-05-06,74.0,60.0,0,59.0
14468,1895-05-07,73.0,54.0,0,0.0
14469,1895-05-08,78.0,53.0,0,0.0
14470,1895-05-09,85.0,54.0,0,0.0
14471,1895-05-10,90.0,61.0,0,0.0
14472,1895-05-11,78.0,45.0,0,18.0
14473,1895-05-12,54.0,39.0,0,28.0
14474,1895-05-13,62.0,29.0,0,0.0
14475,1895-05-14,52.0,38.0,0,0.0
14476,1895-05-15,55.0,27.0,0,4.0
14477,1895-05-16,54.0,40.0,0,0.0
14478,1895-05-17,61.0,34.0,0,4.0
14479,1895-05-18,65.0,44.0,0,67.0
14480,1895-05-19,61.0,43.0,0,0.0
14481,1895-05-20,58.0,32.0,0,22.0
14482,1895-05-21,57.0,34.0,0,0.0
14483,1895-05-22,64.0,32.0,0,0.0
14484,1895-05-23,74.0,34.0,0,0.0
14485,1895-05-24,82.0,47.0,0,0.0
14486,1895-05-25,74.0,57.0,0,0.0
14487,1895-05-26,68.0,40.0,0,0.0
14488,1895-05-27,72.0,35.0,0,0.0
14489,1895-05-28,91.0,61.0,0,0.0
14490,1895-05-29,92.0,72.0,0,0.0
14491,1895-05-30,79.0,69.0,0,179.0
14492,1895-05-31,84.0,62.0,0,0.0
18180,1895-06-01,93.0,67.0,0,0.0
18181,1895-06-02,89.0,68.0,0,79.0
18182,1895-06-03,88.0,56.0,0,0.0
18183,1895-06-04,75.0,56.0,0,5.0
18184,1895-06-05,70.0,52.0,0,2.0
18185,1895-06-06,84.0,45.0,0,0.0
18186,1895-06-07,85.0,60.0,0,0.0
18187,1895-06-08,89.0,57.0,0,0.0
18188,1895-06-09,89.0,61.0,0,30.0
18189,1895-06-10,76.0,65.0,0,66.0
18190,1895-06-11,80.0,69.0,0,16.0
18191,1895-06-12,81.0,55.0,0,0.0
18192,1895-06-13,71.0,56.0,0,0.0
18193,1895-06-14,79.0,51.0,0,4.0
18194,1895-06-15,84.0,55.0,0,0.0
18195,1895-06-16,87.0,59.0,0,0.0
18196,1895-06-17,84.0,66.0,0,34.0
18197,1895-06-18,76.0,59.0,0,4.0
18198,1895-06-19,78.0,49.0,0,0.0
18199,1895-06-20,81.0,51.0,0,0.0
18200,1895-06-21,78.0,54.0,0,29.0
18201,1895-06-22,79.0,52.0,0,0.0
18202,1895-06-23,80.0,53.0,0,15.0
18203,1895-06-24,84.0,54.0,0,0.0
18204,1895-06-25,81.0,65.0,0,14.0
18205,1895-06-26,73.0,47.0,0,0.0
18206,1895-06-27,82.0,46.0,0,6.0
18207,1895-06-28,69.0,41.0,0,0.0
18208,1895-06-29,78.0,40.0,0,0.0
18209,1895-06-30,82.0,48.0,0,0.0
21782,1895-07-01,92.0,54.0,0,0.0
21783,1895-07-02,80.0,52.0,0,0.0
21784,1895-07-03,86.0,49.0,0,0.0
21785,1895-07-04,83.0,59.0,0,0.0
21786,1895-07-05,94.0,65.0,0,0.0
21787,1895-07-06,93.0,65.0,0,0.0
21788,1895-07-07,92.0,57.0,0,0.0
21789,1895-07-08,81.0,56.0,0,0.0
21790,1895-07-09,75.0,42.0,0,0.0
21791,1895-07-10,76.0,44.0,0,0.0
21792,1895-07-11,78.0,46.0,0,0.0
21793,1895-07-12,75.0,43.0,0,0.0
21794,1895-07-13,93.0,55.0,0,0.0
21795,1895-07-14,92.0,66.0,0,14.0
21796,1895-07-15,90.0,67.0,0,0.0
21797,1895-07-16,88.0,54.0,0,0.0
21798,1895-07-17,89.0,58.0,0,0.0
21799,1895-07-18,94.0,50.0,0,0.0
21800,1895-07-19,91.0,54.0,0,46.0
21801,1895-07-20,86.0,55.0,0,0.0
21802,1895-07-21,78.0,63.0,0,0.0
21803,1895-07-22,77.0,54.0,0,0.0
21804,1895-07-23,82.0,52.0,0,0.0
21805,1895-07-24,83.0,61.0,0,0.0
21806,1895-07-25,84.0,50.0,0,0.0
21807,1895-07-26,80.0,60.0,0,31.0
21808,1895-07-27,81.0,58.0,0,0.0
21809,1895-07-28,85.0,54.0,0,0.0
21810,1895-07-29,82.0,66.0,0,16.0
21811,1895-07-30,75.0,51.0,0,0.0
21812,1895-07-31,80.0,42.0,0,0.0
25502,1895-08-01,84.0,45.0,0,0.0
25503,1895-08-02,88.0,62.0,0,0.0
25504,1895-08-03,82.0,56.0,0,0.0
25505,1895-08-04,91.0,51.0,0,0.0
25506,1895-08-05,86.0,64.0,0,0.0
25507,1895-08-06,82.0,60.0,0,0.0
25508,1895-08-07,88.0,52.0,0,0.0
25509,1895-08-08,89.0,63.0,0,54.0
25510,1895-08-09,95.0,62.0,0,0.0
25511,1895-08-10,84.0,61.0,0,0.0
25512,1895-08-11,87.0,63.0,0,0.0
25513,1895-08-12,85.0,50.0,0,0.0
25514,1895-08-13,87.0,56.0,0,0.0
25515,1895-08-14,88.0,69.0,0,0.0
25516,1895-08-15,88.0,51.0,0,0.0
25517,1895-08-16,95.0,59.0,0,0.0
25518,1895-08-17,84.0,62.0,0,8.0
25519,1895-08-18,72.0,47.0,0,0.0
25520,1895-08-19,77.0,43.0,0,0.0
25521,1895-08-20,83.0,41.0,0,0.0
25522,1895-08-21,87.0,46.0,0,0.0
25523,1895-08-22,90.0,67.0,0,71.0
25524,1895-08-23,86.0,66.0,0,0.0
25525,1895-08-24,82.0,60.0,0,0.0
25526,1895-08-25,87.0,64.0,0,0.0
25527,1895-08-26,83.0,62.0,0,0.0
25528,1895-08-27,90.0,66.0,0,0.0
25529,1895-08-28,73.0,65.0,0,44.0
25530,1895-08-29,80.0,51.0,0,0.0
25531,1895-08-30,82.0,50.0,0,0.0
25532,1895-08-31,74.0,50.0,0,0.0
29220,1895-09-01,76.0,36.0,0,0.0
29221,1895-09-02,82.0,55.0,0,0.0
29222,1895-09-03,94.0,70.0,0,0.0
29223,1895-09-04,89.0,55.0,0,0.0
29224,1895-09-05,92.0,61.0,0,0.0
29225,1895-09-06,90.0,67.0,0,13.0
29226,1895-09-07,75.0,45.0,0,0.0
29227,1895-09-08,77.0,52.0,0,0.0
29228,1895-09-09,80.0,59.0,0,0.0
29229,1895-09-10,96.0,72.0,0,0.0
29230,1895-09-11,97.0,73.0,0,0.0
29231,1895-09-12,82.0,68.0,0,27.0
29232,1895-09-13,72.0,66.0,0,0.0
29233,1895-09-14,70.0,52.0,0,111.0
29234,1895-09-15,75.0,63.0,0,0.0
29235,1895-09-16,70.0,60.0,0,0.0
29236,1895-09-17,90.0,58.0,0,0.0
29237,1895-09-18,89.0,62.0,0,0.0
29238,1895-09-19,93.0,71.0,0,0.0
29239,1895-09-20,92.0,68.0,0,75.0
29240,1895-09-21,88.0,66.0,0,0.0
29241,1895-09-22,85.0,60.0,0,94.0
29242,1895-09-23,61.0,39.0,0,0.0
29243,1895-09-24,70.0,46.0,0,0.0
29244,1895-09-25,76.0,56.0,0,0.0
29245,1895-09-26,56.0,44.0,0,0.0
29246,1895-09-27,62.0,42.0,0,0.0
29247,1895-09-28,58.0,43.0,0,0.0
29248,1895-09-29,51.0,42.0,0,0.0
29249,1895-09-30,55.0,30.0,0,0.0
32822,1895-10-01,65.0,29.0,0,0.0
32823,1895-10-02,73.0,39.0,0,0.0
32824,1895-10-03,76.0,35.0,0,0.0
32825,1895-10-04,58.0,44.0,0,0.0
32826,1895-10-05,68.0,46.0,0,0.0
32827,1895-10-06,60.0,45.0,0,0.0
32828,1895-10-07,51.0,41.0,0,0.0
32829,1895-10-08,45.0,30.0,0,0.0
32830,1895-10-09,52.0,17.0,0,0.0
32831,1895-10-10,62.0,18.0,0,0.0
32832,1895-10-11,54.0,42.0,0,0.0
32833,1895-10-12,58.0,23.0,0,0.0
32834,1895-10-13,52.0,20.0,0,0.0
32835,1895-10-14,56.0,26.0,0,0.0
32836,1895-10-15,67.0,33.0,0,0.0
32837,1895-10-16,60.0,43.0,0,0.0
32838,1895-10-17,61.0,25.0,0,0.0
32839,1895-10-18,66.0,46.0,0,0.0
32840,1895-10-19,48.0,25.0,0,0.0
32841,1895-10-20,43.0,22.0,0,0.0
32842,1895-10-21,68.0,21.0,0,0.0
32843,1895-10-22,50.0,32.0,0,0.0
32844,1895-10-23,49.0,12.0,0,0.0
32845,1895-10-24,65.0,31.0,0,0.0
32846,1895-10-25,60.0,28.0,0,0.0
32847,1895-10-26,70.0,40.0,0,0.0
32848,1895-10-27,59.0,29.0,0,0.0
32849,1895-10-28,35.0,21.0,0,0.0
32850,1895-10-29,33.0,19.0,0,0.0
32851,1895-10-30,41.0,6.0,0,0.0
32852,1895-10-31,40.0,19.0,0,0.0
36540,1895-11-01,42.0,8.0,0,0.0
36541,1895-11-02,66.0,34.0,0,0.0
36542,1895-11-03,68.0,48.0,0,0.0
36543,1895-11-04,70.0,54.0,0,0.0
36544,1895-11-05,73.0,53.0,0,0.0
36545,1895-11-06,55.0,33.0,0,0.0
36546,1895-11-07,40.0,29.0,1,45.0
36547,1895-11-08,42.0,28.0,0,0.0
36548,1895-11-09,35.0,22.0,0,0.0
36549,1895-11-10,40.0,14.0,0,0.0
36550,1895-11-11,49.0,20.0,0,0.0
36551,1895-11-12,55.0,31.0,0,0.0
36552,1895-11-13,44.0,32.0,0,20.0
36553,1895-11-14,47.0,31.0,0,0.0
36554,1895-11-15,45.0,23.0,0,0.0
36555,1895-11-16,49.0,33.0,0,10.0
36556,1895-11-17,50.0,38.0,0,0.0
36557,1895-11-18,50.0,28.0,0,25.0
36558,1895-11-19,40.0,18.0,0,17.0
36559,1895-11-20,27.0,10.0,0,0.0
36560,1895-11-21,25.0,7.0,0,0.0
36561,1895-11-22,24.0,12.0,0,0.0
36562,1895-11-23,25.0,15.0,0,0.0
36563,1895-11-24,26.0,4.0,0,0.0
36564,1895-11-25,27.0,14.0,2,19.0
36565,1895-11-26,21.0,-3.0,0,0.0
36566,1895-11-27,38.0,18.0,0,0.0
36567,1895-11-28,40.0,32.0,0,0.0
36568,1895-11-29,37.0,27.0,0,0.0
36569,1895-11-30,32.0,26.0,0,0.0
40142,1895-12-01,33.0,15.0,0,0.0
40143,1895-12-02,16.0,4.0,0,0.0
40144,1895-12-03,15.0,-3.0,2,10.0
40145,1895-12-04,18.0,4.0,0,0.0
40146,1895-12-05,21.0,7.0,0,0.0
40147,1895-12-06,28.0,10.0,0,0.0
40148,1895-12-07,31.0,15.0,0,0.0
40149,1895-12-08,24.0,7.0,0,0.0
40150,1895-12-09,24.0,6.0,0,0.0
40151,1895-12-10,35.0,21.0,0,0.0
40152,1895-12-11,37.0,27.0,0,0.0
40153,1895-12-12,33.0,27.0,0,0.0
40154,1895-12-13,35.0,25.0,0,0.0
40155,1895-12-14,38.0,12.0,0,0.0
40156,1895-12-15,40.0,15.0,0,0.0
40157,1895-12-16,37.0,27.0,0,0.0
40158,1895-12-17,51.0,25.0,0,50.0
40159,1895-12-18,49.0,30.0,0,0.0
40160,1895-12-19,36.0,24.0,0,0.0
40161,1895-12-20,34.0,30.0,1,70.0
40162,1895-12-21,36.0,31.0,0,0.0
40163,1895-12-22,34.0,26.0,0,0.0
40164,1895-12-23,41.0,27.0,0,0.0
40165,1895-12-24,34.0,16.0,1,60.0
40166,1895-12-25,33.0,10.0,0,0.0
40167,1895-12-26,24.0,-2.0,0,0.0
40168,1895-12-27,22.0,18.0,0,0.0
40169,1895-12-28,37.0,21.0,0,0.0
40170,1895-12-29,34.0,9.0,0,0.0
40171,1895-12-30,18.0,-13.0,0,0.0
40172,1895-12-31,11.0,-10.0,0,0.0
93,1896-01-01,29.0,-5.0,0,0.0
94,1896-01-02,21.0,9.0,0,0.0
95,1896-01-03,-9.0,-17.0,0,0.0
96,1896-01-04,-1.0,-18.0,0,0.0
97,1896-01-05,6.0,-16.0,1,5.0
98,1896-01-06,25.0,3.0,0,0.0
99,1896-01-07,21.0,7.0,0,0.0
100,1896-01-08,35.0,15.0,0,0.0
101,1896-01-09,36.0,19.0,0,0.0
102,1896-01-10,38.0,22.0,0,0.0
103,1896-01-11,42.0,28.0,0,0.0
104,1896-01-12,17.0,4.0,0,0.0
105,1896-01-13,12.0,3.0,0,0.0
106,1896-01-14,22.0,-6.0,0,0.0
107,1896-01-15,30.0,13.0,0,0.0
108,1896-01-16,29.0,7.0,0,0.0
109,1896-01-17,31.0,9.0,0,0.0
110,1896-01-18,27.0,7.0,0,0.0
111,1896-01-19,33.0,10.0,0,0.0
112,1896-01-20,30.0,24.0,0,0.0
113,1896-01-21,35.0,4.0,0,0.0
114,1896-01-22,30.0,19.0,0,0.0
115,1896-01-23,31.0,18.0,0,0.0
116,1896-01-24,33.0,20.0,2,60.0
117,1896-01-25,30.0,22.0,0,0.0
118,1896-01-26,21.0,-8.0,0,0.0
119,1896-01-27,26.0,12.0,0,0.0
120,1896-01-28,34.0,5.0,0,0.0
121,1896-01-29,42.0,25.0,0,0.0
122,1896-01-30,43.0,35.0,0,0.0
123,1896-01-31,40.0,31.0,0,0.0
3804,1896-02-01,34.0,25.0,0,
3805,1896-02-02,38.0,19.0,0,
3806,1896-02-03,35.0,27.0,0,
3807,1896-02-04,39.0,29.0,0,
3808,1896-02-05,35.0,24.0,0,
3809,1896-02-06,29.0,22.0,0,
3810,1896-02-07,26.0,17.0,0,
3811,1896-02-08,30.0,1.0,0,
3812,1896-02-09,26.0,17.0,0,
3813,1896-02-10,30.0,22.0,0,
3814,1896-02-11,24.0,12.0,0,
3815,1896-02-12,22.0,10.0,0,
3816,1896-02-13,25.0,12.0,0,
3817,1896-02-14,27.0,-4.0,0,
3818,1896-02-15,32.0,7.0,0,
3819,1896-02-16,15.0,-1.0,0,
3820,1896-02-17,21.0,-9.0,0,
3821,1896-02-18,25.0,12.0,0,
3822,1896-02-19,16.0,-1.0,0,
3823,1896-02-20,7.0,-11.0,0,
3824,1896-02-21,28.0,-6.0,0,
3825,1896-02-22,46.0,11.0,0,
3826,1896-02-23,46.0,34.0,0,
3827,1896-02-24,38.0,32.0,0,
3828,1896-02-25,46.0,22.0,0,
3829,1896-02-26,58.0,29.0,0,
3830,1896-02-27,55.0,30.0,0,
3831,1896-02-28,35.0,19.0,0,
7173,1896-03-01,31.0,19.0,0,0.0
7174,1896-03-02,30.0,12.0,0,0.0
7175,1896-03-03,32.0,21.0,0,0.0
7176,1896-03-04,34.0,19.0,0,0.0
7177,1896-03-05,33.0,24.0,0,0.0
7178,1896-03-06,35.0,25.0,0,0.0
7179,1896-03-07,30.0,24.0,0,0.0
7180,1896-03-08,34.0,7.0,0,0.0
7181,1896-03-09,40.0,25.0,0,0.0
7182,1896-03-10,38.0,22.0,1,25.0
7183,1896-03-11,24.0,7.0,0,0.0
7184,1896-03-12,13.0,-7.0,0,0.0
7185,1896-03-13,19.0,-6.0,0,0.0
7186,1896-03-14,26.0,-8.0,0,0.0
7187,1896-03-15,35.0,12.0,0,0.0
7188,1896-03-16,34.0,16.0,0,0.0
7189,1896-03-17,39.0,15.0,0,0.0
7190,1896-03-18,38.0,20.0,0,0.0
7191,1896-03-19,32.0,20.0,0,0.0
7192,1896-03-20,35.0,11.0,0,0.0
7193,1896-03-21,55.0,31.0,0,0.0
7194,1896-03-22,34.0,11.0,0,0.0
7195,1896-03-23,38.0,14.0,0,0.0
7196,1896-03-24,51.0,21.0,0,0.0
7197,1896-03-25,57.0,40.0,0,0.0
7198,1896-03-26,55.0,27.0,0,0.0
7199,1896-03-27,43.0,25.0,1,37.0
7200,1896-03-28,55.0,38.0,0,0.0
7201,1896-03-29,48.0,44.0,0,0.0
7202,1896-03-30,62.0,28.0,0,0.0
7203,1896-03-31,58.0,38.0,0,0.0
10890,1896-04-01,53.0,20.0,0,55.0
10891,1896-04-02,32.0,15.0,0,0.0
10892,1896-04-03,42.0,13.0,0,0.0
10893,1896-04-04,51.0,19.0,0,0.0
10894,1896-04-05,55.0,25.0,0,0.0
10895,1896-04-06,48.0,23.0,0,0.0
10896,1896-04-07,46.0,20.0,0,0.0
10897,1896-04-08,50.0,29.0,0,102.0
10898,1896-04-09,49.0,30.0,0,0.0
10899,1896-04-10,50.0,31.0,0,0.0
10900,1896-04-11,76.0,41.0,0,15.0
10901,1896-04-12,78.0,65.0,0,0.0
10902,1896-04-13,72.0,50.0,0,14.0
10903,1896-04-14,75.0,42.0,0,0.0
10904,1896-04-15,85.0,58.0,0,0.0
10905,1896-04-16,79.0,52.0,0,0.0
10906,1896-04-17,80.0,54.0,0,0.0
10907,1896-04-18,77.0,53.0,0,24.0
10908,1896-04-19,70.0,35.0,0,0.0
10909,1896-04-20,69.0,56.0,0,72.0
10910,1896-04-21,68.0,48.0,0,0.0
10911,1896-04-22,57.0,31.0,0,0.0
10912,1896-04-23,67.0,42.0,0,65.0
10913,1896-04-24,70.0,47.0,0,0.0
10914,1896-04-25,80.0,40.0,0,0.0
10915,1896-04-26,70.0,42.0,0,60.0
10916,1896-04-27,79.0,54.0,0,0.0
10917,1896-04-28,75.0,62.0,0,76.0
10918,1896-04-29,75.0,64.0,0,71.0
10919,1896-04-30,74.0,60.0,0,3.0
14493,1896-05-01,67.0,53.0,0,10.0
14494,1896-05-02,61.0,54.0,0,4.0
14495,1896-05-03,72.0,54.0,0,0.0
14496,1896-05-04,78.0,53.0,0,0.0
14497,1896-05-05,83.0,56.0,0,0.0
14498,1896-05-06,87.0,60.0,0,0.0
14499,1896-05-07,88.0,66.0,0,0.0
14500,1896-05-08,88.0,64.0,0,0.0
14501,1896-05-09,89.0,66.0,0,0.0
14502,1896-05-10,87.0,55.0,0,0.0
14503,1896-05-11,84.0,57.0,0,0.0
14504,1896-05-12,88.0,54.0,0,0.0
14505,1896-05-13,76.0,58.0,0,85.0
14506,1896-05-14,70.0,49.0,0,13.0
14507,1896-05-15,62.0,45.0,0,49.0
14508,1896-05-16,65.0,54.0,0,0.0
14509,1896-05-17,75.0,64.0,0,6.0
14510,1896-05-18,64.0,42.0,0,0.0
14511,1896-05-19,68.0,44.0,0,0.0
14512,1896-05-20,71.0,55.0,0,0.0
14513,1896-05-21,80.0,55.0,0,0.0
14514,1896-05-22,78.0,54.0,0,4.0
14515,1896-05-23,71.0,51.0,0,3.0
14516,1896-05-24,86.0,56.0,0,0.0
14517,1896-05-25,86.0,60.0,0,85.0
14518,1896-05-26,74.0,53.0,0,0.0
14519,1896-05-27,53.0,47.0,0,101.0
14520,1896-05-28,64.0,46.0,0,0.0
14521,1896-05-29,69.0,45.0,0,0.0
14522,1896-05-30,72.0,52.0,0,30.0
14523,1896-05-31,73.0,43.0,0,0.0
18210,1896-06-01,76.0,44.0,0,0.0
18211,1896-06-02,71.0,41.0,0,0.0
18212,1896-06-03,76.0,54.0,0,0.0
18213,1896-06-04,75.0,57.0,0,0.0
18214,1896-06-05,82.0,60.0,0,195.0
18215,1896-06-06,87.0,62.0,0,81.0
18216,1896-06-07,86.0,64.0,0,6.0
18217,1896-06-08,67.0,58.0,0,10.0
18218,1896-06-09,62.0,46.0,0,0.0
